trip_id,passenger_id,route_id,date_id,travel_context_id,product_id,booking_channel_id,source_assumption_id,trip_sequence,party_size,adult_count,child_count,senior_count,vehicle_included,vehicle_type,booking_lead_days,cabin_booked_flag,ticket_price,ancillary_spend,total_order_value,discount_used,repeat_trip_flag,synthetic_confidence_score
trp_00939,psg_0509,rte_amsterdam_newcastle,20250103,ctx_weekend_getaway,prd_basic_seat,chn_social_media,src_behavior_model_01,2,2,2,0,0,False,foot,9,True,241.12,38.72,279.84,True,True,0.849
trp_00940,psg_0510,rte_spain_morocco,20261121,ctx_weekend_getaway,prd_basic_seat,chn_email_campaign,src_behavior_model_01,1,3,3,0,0,False,foot,21,False,273.53,25.66,299.19,True,False,0.785
trp_00941,psg_0511,rte_rosslare_dunkirk,20250506,ctx_mini_cruise,prd_commodore_cabin,chn_call_center,src_behavior_model_01,1,2,2,0,0,False,foot,78,True,345.46,109.02,454.48,True,False,0.789
trp_00942,psg_0512,rte_amsterdam_newcastle,20250920,ctx_business,prd_standard_inside_cabin,chn_returning_portal,src_behavior_model_01,1,2,2,0,0,False,foot,2,True,371.25,62.05,433.3,True,False,0.872
trp_00943,psg_0513,rte_jersey_stmalo,20240730,ctx_family_holiday,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,5,3,2,0,False,foot,38,True,405.38,84.12,489.5,True,False,0.831
trp_00944,psg_0513,rte_calais_dover,20260722,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,4,1,3,0,True,van,34,True,313.24,68.95,382.19,True,True,0.932
trp_00945,psg_0514,rte_amsterdam_newcastle,20260902,ctx_mini_cruise,prd_standard_inside_cabin,chn_mobile_app,src_behavior_model_01,1,1,1,0,0,False,foot,10,True,175.53,45.11,220.64,True,False,0.748
trp_00946,psg_0514,rte_amsterdam_newcastle,20260823,ctx_mini_cruise,prd_basic_seat,chn_search_engine,src_behavior_model_01,2,1,1,0,0,False,foot,14,True,130.04,41.67,171.71,True,True,0.769
trp_00947,psg_0515,rte_spain_morocco,20260719,ctx_transport,prd_flexible_combi_ticket,chn_social_media,src_behavior_model_01,1,4,4,0,0,False,foot,8,False,347.61,35.19,382.8,True,False,0.779
trp_00948,psg_0516,rte_dieppe_newhaven,20240817,ctx_transport,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,1,3,2,0,1,True,car,7,False,217.25,51.37,268.62,True,False,0.917
trp_00949,psg_0516,rte_trelleborg_klaipeda,20250603,ctx_family_holiday,prd_mini_cruise_package,chn_search_engine,src_behavior_model_01,2,3,3,0,0,True,camper,53,True,970.54,68.88,1039.42,True,True,0.734
trp_00950,psg_0516,rte_spain_morocco,20261104,ctx_transport,prd_standard_inside_cabin,chn_call_center,src_behavior_model_01,3,1,1,0,0,True,car,20,True,152.25,38.03,190.28,True,True,0.756
trp_00951,psg_0517,rte_karlshamn_klaipeda,20250616,ctx_mini_cruise,prd_commodore_cabin,chn_call_center,src_behavior_model_01,1,1,0,0,1,False,foot,37,True,232.68,73.65,306.33,True,False,0.808
trp_00952,psg_0518,rte_jersey_poole,20250731,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,9,False,190.5,39.5,230.0,True,False,0.752
trp_00953,psg_0519,rte_dunkirk_dover,20260519,ctx_shopping,prd_basic_seat,chn_website,src_behavior_model_01,1,3,3,0,0,False,foot,23,False,143.49,29.73,173.22,True,False,0.928
trp_00954,psg_0520,rte_dieppe_newhaven,20250503,ctx_family_holiday,prd_pet_friendly_travel,chn_website,src_behavior_model_01,1,3,3,0,0,True,camper,11,True,222.12,49.29,271.41,True,False,0.928
trp_00955,psg_0521,rte_dunkirk_dover,20251110,ctx_weekend_getaway,prd_standard_inside_cabin,chn_mobile_app,src_behavior_model_01,1,3,3,0,0,True,camper,11,True,266.79,58.61,325.4,True,False,0.846
trp_00956,psg_0522,rte_calais_dover,20250302,ctx_event,prd_mini_cruise_package,chn_social_media,src_behavior_model_01,1,1,1,0,0,False,foot,15,True,88.93,53.12,142.05,True,False,0.848
trp_00957,psg_0522,rte_dunkirk_dover,20240916,ctx_shopping,prd_flexible_combi_ticket,chn_mobile_app,src_behavior_model_01,2,2,2,0,0,True,van,30,False,184.52,45.27,229.79,True,True,0.882
trp_00958,psg_0523,rte_jersey_poole,20250822,ctx_shopping,prd_basic_seat,chn_search_engine,src_behavior_model_01,1,1,1,0,0,False,foot,26,False,68.69,28.96,97.65,True,False,0.753
trp_00959,psg_0524,rte_jersey_poole,20241001,ctx_weekend_getaway,prd_mini_cruise_package,chn_website,src_behavior_model_01,1,3,3,0,0,False,foot,15,True,387.25,70.28,457.53,True,False,0.762
trp_00960,psg_0525,rte_dunkirk_dover,20240813,ctx_family_holiday,prd_standard_inside_cabin,chn_website,src_behavior_model_01,1,3,2,1,0,False,foot,42,True,229.57,61.53,291.1,True,False,0.898
trp_00961,psg_0525,rte_amsterdam_newcastle,20250315,ctx_visiting_friends,prd_pet_friendly_travel,chn_website,src_behavior_model_01,2,4,4,0,0,False,foot,12,True,632.7,55.7,688.4,True,True,0.799
trp_00962,psg_0526,rte_dieppe_newhaven,20260821,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_travel_agency,src_behavior_model_01,1,4,1,3,0,True,bicycle,68,True,276.35,67.82,344.17,True,False,0.894
trp_00963,psg_0526,rte_dieppe_newhaven,20260610,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,5,3,2,0,True,motorcycle,57,True,275.2,79.86,355.06,True,True,0.893
trp_00964,psg_0527,rte_dunkirk_dover,20260101,ctx_family_holiday,prd_vehicle_crossing_basic,chn_travel_agency,src_behavior_model_01,1,4,4,0,0,True,car,51,True,297.36,38.38,335.74,True,False,0.823
trp_00965,psg_0527,rte_rosslare_dunkirk,20260728,ctx_transport,prd_commodore_cabin,chn_search_engine,src_behavior_model_01,2,4,3,0,1,False,foot,57,True,697.36,59.04,756.4,True,True,0.844
trp_00966,psg_0528,rte_dunkirk_dover,20240101,ctx_weekend_getaway,prd_vehicle_crossing_basic,chn_call_center,src_behavior_model_01,1,2,2,0,0,True,car,108,True,159.66,85.7,245.36,True,False,0.822
trp_00967,psg_0528,rte_kapellskar_paldiski,20260201,ctx_mini_cruise,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,2,2,0,0,2,False,foot,62,True,444.15,86.24,530.39,True,True,0.732
trp_00968,psg_0528,rte_jersey_portsmouth,20260620,ctx_weekend_getaway,prd_mini_cruise_package,chn_returning_portal,src_behavior_model_01,3,2,0,0,2,False,foot,60,True,271.26,103.14,374.4,True,True,0.735
trp_00969,psg_0529,rte_morocco_spain,20260309,ctx_weekend_getaway,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,2,2,0,0,False,foot,3,True,191.03,23.86,214.89,True,False,0.831
trp_00970,psg_0530,rte_dieppe_newhaven,20250421,ctx_weekend_getaway,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,19,True,137.2,54.92,192.12,True,False,0.886
trp_00971,psg_0531,rte_karlshamn_klaipeda,20260803,ctx_transport,prd_premium_lounge_pass,chn_website,src_behavior_model_01,1,1,1,0,0,False,foot,4,True,308.72,60.28,369.0,True,False,0.782
trp_00972,psg_0531,rte_kiel_klaipeda,20250305,ctx_business,prd_sea_view_cabin,chn_website,src_behavior_model_01,2,2,2,0,0,False,foot,1,True,402.25,60.92,463.17,True,True,0.871
trp_00973,psg_0531,rte_amsterdam_newcastle,20260429,ctx_business,prd_commodore_cabin,chn_returning_portal,src_behavior_model_01,3,1,1,0,0,True,motorcycle,1,True,224.3,52.04,276.34,True,True,0.893
trp_00974,psg_0532,rte_jersey_stmalo,20250909,ctx_shopping,prd_basic_seat,chn_email_campaign,src_behavior_model_01,1,4,4,0,0,False,foot,19,True,265.22,32.35,297.57,True,False,0.739
trp_00975,psg_0533,rte_rosslare_dunkirk,20260903,ctx_visiting_friends,prd_premium_lounge_pass,chn_returning_portal,src_behavior_model_01,1,2,2,0,0,True,car,52,True,483.38,114.38,597.76,True,False,0.814
trp_00976,psg_0533,rte_amsterdam_newcastle,20240909,ctx_weekend_getaway,prd_commodore_cabin,chn_returning_portal,src_behavior_model_01,2,2,2,0,0,False,foot,84,True,385.09,88.95,474.04,True,True,0.97
trp_00977,psg_0534,rte_jersey_portsmouth,20250404,ctx_visiting_friends,prd_family_cabin_package,chn_email_campaign,src_behavior_model_01,1,4,1,3,0,False,foot,78,True,433.23,75.56,508.79,True,False,0.866
trp_00978,psg_0534,rte_dunkirk_dover,20260704,ctx_family_holiday,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,2,3,2,1,0,False,foot,50,True,174.64,67.32,241.96,True,True,0.863
trp_00979,psg_0534,rte_rosslare_dunkirk,20251011,ctx_family_holiday,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,3,4,3,1,0,False,foot,40,True,535.83,75.35,611.18,True,True,0.858
trp_00980,psg_0534,rte_dieppe_newhaven,20260405,ctx_transport,prd_standard_inside_cabin,chn_website,src_behavior_model_01,4,4,2,2,0,True,camper,51,True,314.89,70.45,385.34,True,True,0.947
trp_00981,psg_0535,rte_dieppe_newhaven,20240924,ctx_transport,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,33,True,141.41,42.99,184.4,True,False,0.862
trp_00982,psg_0535,rte_dieppe_newhaven,20241009,ctx_visiting_friends,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,2,1,1,0,0,False,foot,10,False,69.23,32.31,101.54,True,True,0.898
trp_00983,psg_0536,rte_rosslare_dunkirk,20250723,ctx_visiting_friends,prd_family_cabin_package,chn_mobile_app,src_behavior_model_01,1,5,1,4,0,False,foot,27,True,885.05,74.5,959.55,True,False,0.862
trp_00984,psg_0537,rte_calais_dover,20240330,ctx_weekend_getaway,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,1,3,3,0,0,False,foot,29,True,212.55,57.07,269.62,True,False,0.871
trp_00985,psg_0537,rte_jersey_portsmouth,20260110,ctx_weekend_getaway,prd_mini_cruise_package,chn_website,src_behavior_model_01,2,2,2,0,0,False,foot,26,True,284.56,69.12,353.68,True,True,0.815
trp_00986,psg_0537,rte_dunkirk_dover,20240321,ctx_mini_cruise,prd_mini_cruise_package,chn_mobile_app,src_behavior_model_01,3,3,2,1,0,False,foot,14,True,256.53,71.71,328.24,True,True,0.87
trp_00987,psg_0538,rte_jersey_stmalo,20251014,ctx_visiting_friends,prd_pet_friendly_travel,chn_search_engine,src_behavior_model_01,1,3,2,1,0,False,foot,37,True,249.06,55.65,304.71,True,False,0.835
trp_00988,psg_0538,rte_amsterdam_newcastle,20260715,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,3,2,1,0,True,car,48,True,562.85,48.51,611.36,True,True,0.834
trp_00989,psg_0538,rte_kiel_klaipeda,20260816,ctx_transport,prd_pet_friendly_travel,chn_website,src_behavior_model_01,3,2,2,0,0,True,van,38,True,481.87,55.6,537.47,True,True,0.831
trp_00990,psg_0539,rte_jersey_poole,20250509,ctx_transport,prd_flexible_combi_ticket,chn_call_center,src_behavior_model_01,1,3,3,0,0,False,foot,21,False,305.61,47.7,353.31,True,False,0.846
trp_00991,psg_0539,rte_jersey_stmalo,20250726,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,2,2,0,0,False,foot,50,True,165.52,48.62,214.14,True,True,0.794
trp_00992,psg_0540,rte_calais_dover,20240708,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,1,1,1,0,0,False,foot,6,False,61.84,34.41,96.25,True,False,0.907
trp_00993,psg_0540,rte_jersey_poole,20240721,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,2,3,3,0,0,False,foot,10,False,278.27,55.88,334.15,True,True,0.775
trp_00994,psg_0541,rte_dieppe_newhaven,20250808,ctx_business,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,1,1,1,0,0,True,car,1,False,100.69,37.44,138.13,True,False,0.979
trp_00995,psg_0541,rte_rosslare_dunkirk,20251027,ctx_business,prd_commodore_cabin,chn_website,src_behavior_model_01,2,1,1,0,0,False,foot,6,True,163.69,58.35,222.04,True,True,0.849
trp_00996,psg_0542,rte_rosslare_dunkirk,20240524,ctx_transport,prd_sea_view_cabin,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,47,True,322.66,68.81,391.47,True,False,0.741
trp_00997,psg_0543,rte_dieppe_newhaven,20250205,ctx_transport,prd_basic_seat,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,3,False,88.43,27.38,115.81,True,False,0.833
trp_00998,psg_0543,rte_morocco_spain,20251110,ctx_transport,prd_basic_seat,chn_website,src_behavior_model_01,2,4,4,0,0,True,car,25,False,380.06,37.5,417.56,True,True,0.831
trp_00999,psg_0544,rte_dieppe_newhaven,20250903,ctx_shopping,prd_basic_seat,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,21,False,103.4,29.35,132.75,True,False,0.913
trp_01000,psg_0545,rte_amsterdam_newcastle,20260617,ctx_visiting_friends,prd_sea_view_cabin,chn_travel_agency,src_behavior_model_01,1,1,1,0,0,True,car,7,True,229.7,58.48,288.18,True,False,0.898
trp_01001,psg_0545,rte_dieppe_newhaven,20250802,ctx_transport,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,2,1,1,0,0,True,car,2,True,98.81,60.9,159.71,True,True,0.909
trp_01002,psg_0546,rte_dieppe_newhaven,20250204,ctx_shopping,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,1,4,3,1,0,False,foot,16,True,264.95,46.77,311.72,True,False,0.814
trp_01003,psg_0546,rte_dunkirk_dover,20250908,ctx_transport,prd_pet_friendly_travel,chn_travel_agency,src_behavior_model_01,2,2,2,0,0,True,camper,47,True,187.91,57.22,245.13,True,True,0.852
trp_01004,psg_0547,rte_amsterdam_newcastle,20240215,ctx_mini_cruise,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,1,2,1,0,1,False,foot,53,True,370.99,89.91,460.9,True,False,0.907
trp_01005,psg_0548,rte_kiel_klaipeda,20240308,ctx_visiting_friends,prd_sea_view_cabin,chn_website,src_behavior_model_01,1,3,3,0,0,True,car,80,True,780.35,112.88,893.23,True,False,0.828
trp_01006,psg_0549,rte_rosslare_dunkirk,20250510,ctx_family_holiday,prd_mini_cruise_package,chn_call_center,src_behavior_model_01,1,4,2,2,0,True,car,65,True,970.19,107.96,1078.15,True,False,0.863
trp_01007,psg_0550,rte_kapellskar_paldiski,20260314,ctx_mini_cruise,prd_mini_cruise_package,chn_website,src_behavior_model_01,1,2,1,0,1,True,van,33,True,622.29,96.7,718.99,True,False,0.838
trp_01008,psg_0551,rte_dunkirk_dover,20250716,ctx_transport,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,4,4,0,0,True,car,11,False,303.66,60.08,363.74,True,False,0.835
trp_01009,psg_0552,rte_kiel_klaipeda,20240206,ctx_visiting_friends,prd_commodore_cabin,chn_travel_agency,src_behavior_model_01,1,1,1,0,0,False,foot,85,True,240.27,104.47,344.74,True,False,0.826
trp_01010,psg_0553,rte_trelleborg_klaipeda,20240522,ctx_shopping,prd_family_cabin_package,chn_mobile_app,src_behavior_model_01,1,5,4,1,0,False,foot,46,True,1202.82,80.07,1282.89,True,False,0.883
trp_01011,psg_0554,rte_dunkirk_dover,20241205,ctx_weekend_getaway,prd_vehicle_crossing_basic,chn_social_media,src_behavior_model_01,1,1,1,0,0,False,foot,13,True,48.79,34.31,83.1,True,False,0.838
trp_01012,psg_0555,rte_dieppe_newhaven,20251127,ctx_weekend_getaway,prd_basic_seat,chn_website,src_behavior_model_01,1,3,3,0,0,True,car,19,False,190.67,29.68,220.35,True,False,0.914
trp_01013,psg_0555,rte_amsterdam_newcastle,20241230,ctx_event,prd_mini_cruise_package,chn_website,src_behavior_model_01,2,3,3,0,0,False,foot,14,True,663.51,80.1,743.61,True,True,0.835
trp_01014,psg_0555,rte_calais_dover,20240822,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,3,1,1,0,0,False,foot,35,False,64.65,47.16,111.81,True,True,0.851
trp_01015,psg_0556,rte_dunkirk_dover,20240121,ctx_transport,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,4,4,0,0,True,motorcycle,43,False,238.31,57.88,296.19,True,False,0.849
trp_01016,psg_0556,rte_dunkirk_dover,20260903,ctx_transport,prd_standard_inside_cabin,chn_website,src_behavior_model_01,2,3,3,0,0,True,car,52,True,241.42,49.81,291.23,True,True,0.865
trp_01017,psg_0557,rte_dieppe_newhaven,20261011,ctx_event,prd_flexible_combi_ticket,chn_mobile_app,src_behavior_model_01,1,2,2,0,0,True,van,10,False,168.23,49.3,217.53,True,False,0.905
trp_01018,psg_0558,rte_rosslare_dunkirk,20260524,ctx_transport,prd_standard_inside_cabin,chn_website,src_behavior_model_01,1,4,3,0,1,True,car,53,True,658.65,56.82,715.47,True,False,0.731
trp_01019,psg_0559,rte_rosslare_dunkirk,20240806,ctx_family_holiday,prd_family_cabin_package,chn_call_center,src_behavior_model_01,1,3,2,1,0,True,car,33,True,603.65,76.43,680.08,True,False,0.801
trp_01020,psg_0559,rte_calais_dover,20251016,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,4,2,2,0,True,camper,46,True,311.42,72.45,383.87,True,True,0.912
trp_01021,psg_0560,rte_rosslare_dunkirk,20260621,ctx_family_holiday,prd_commodore_cabin,chn_email_campaign,src_behavior_model_01,1,2,2,0,0,False,foot,52,True,332.74,49.66,382.4,True,False,0.834
trp_01022,psg_0561,rte_karlshamn_klaipeda,20250626,ctx_event,prd_commodore_cabin,chn_website,src_behavior_model_01,1,2,2,0,0,False,foot,58,True,442.37,108.26,550.63,True,False,0.809
trp_01023,psg_0562,rte_dunkirk_dover,20261223,ctx_transport,prd_vehicle_crossing_basic,chn_search_engine,src_behavior_model_01,1,2,2,0,0,True,motorcycle,8,True,132.18,28.65,160.83,True,False,0.857
trp_01024,psg_0563,rte_rosslare_dunkirk,20261218,ctx_transport,prd_standard_inside_cabin,chn_website,src_behavior_model_01,1,4,4,0,0,True,car,9,True,674.92,55.38,730.3,True,False,0.75
trp_01025,psg_0563,rte_dunkirk_dover,20251222,ctx_family_holiday,prd_flexible_combi_ticket,chn_call_center,src_behavior_model_01,2,2,2,0,0,False,foot,27,False,137.06,44.44,181.5,True,True,0.876
trp_01026,psg_0564,rte_amsterdam_newcastle,20250401,ctx_weekend_getaway,prd_commodore_cabin,chn_website,src_behavior_model_01,1,2,1,0,1,False,foot,120,True,410.3,85.91,496.21,True,False,0.91
trp_01027,psg_0564,rte_dunkirk_dover,20250711,ctx_mini_cruise,prd_commodore_cabin,chn_call_center,src_behavior_model_01,2,2,1,0,1,True,camper,109,True,206.71,86.17,292.88,True,True,0.843
trp_01028,psg_0564,rte_amsterdam_newcastle,20260919,ctx_mini_cruise,prd_mini_cruise_package,chn_website,src_behavior_model_01,3,1,1,0,0,False,foot,81,True,251.37,103.75,355.12,True,True,0.843
trp_01029,psg_0565,rte_dunkirk_dover,20241128,ctx_transport,prd_vehicle_crossing_basic,chn_search_engine,src_behavior_model_01,1,3,3,0,0,True,car,34,True,224.45,57.13,281.58,True,False,0.874
trp_01030,psg_0566,rte_jersey_stmalo,20261006,ctx_mini_cruise,prd_standard_inside_cabin,chn_social_media,src_behavior_model_01,1,3,2,1,0,False,foot,28,True,287.15,40.74,327.89,True,False,0.844
trp_01031,psg_0567,rte_amsterdam_newcastle,20240603,ctx_business,prd_premium_lounge_pass,chn_website,src_behavior_model_01,1,1,1,0,0,False,foot,11,True,264.8,70.34,335.14,True,False,0.81
trp_01032,psg_0567,rte_calais_dover,20260622,ctx_transport,prd_premium_lounge_pass,chn_website,src_behavior_model_01,2,2,2,0,0,False,foot,6,True,195.94,55.98,251.92,True,True,0.916
trp_01033,psg_0568,rte_dunkirk_dover,20241206,ctx_family_holiday,prd_vehicle_crossing_basic,chn_returning_portal,src_behavior_model_01,1,4,4,0,0,True,car,16,True,285.14,53.3,338.44,True,False,0.839
trp_01034,psg_0568,rte_dunkirk_dover,20260405,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,3,3,0,0,False,foot,48,True,203.05,46.04,249.09,True,True,0.859
trp_01035,psg_0569,rte_dieppe_newhaven,20250408,ctx_family_holiday,prd_vehicle_crossing_basic,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,47,True,111.37,49.1,160.47,True,False,0.846
trp_01036,psg_0570,rte_calais_dover,20260227,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_email_campaign,src_behavior_model_01,1,3,3,0,0,True,car,41,True,211.46,59.07,270.53,True,False,0.927
trp_01037,psg_0570,rte_dunkirk_dover,20240820,ctx_visiting_friends,prd_standard_inside_cabin,chn_email_campaign,src_behavior_model_01,2,3,2,1,0,False,foot,34,True,226.24,62.11,288.35,True,True,0.883
trp_01038,psg_0571,rte_calais_dover,20240424,ctx_business,prd_basic_seat,chn_returning_portal,src_behavior_model_01,1,1,1,0,0,True,car,5,False,96.05,50.68,146.73,True,False,0.929
trp_01039,psg_0571,rte_dunkirk_dover,20240417,ctx_business,prd_flexible_combi_ticket,chn_returning_portal,src_behavior_model_01,2,1,1,0,0,False,foot,13,False,60.63,49.8,110.43,True,True,0.888
trp_01040,psg_0572,rte_dieppe_newhaven,20250625,ctx_family_holiday,prd_vehicle_crossing_basic,chn_returning_portal,src_behavior_model_01,1,2,2,0,0,True,car,40,True,151.43,39.19,190.62,True,False,0.881
trp_01041,psg_0572,rte_calais_dover,20240817,ctx_transport,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,2,3,3,0,0,True,car,45,False,244.58,41.86,286.44,True,True,0.866
trp_01042,psg_0572,rte_karlshamn_klaipeda,20261005,ctx_shopping,prd_standard_inside_cabin,chn_search_engine,src_behavior_model_01,3,3,3,0,0,True,car,11,True,677.36,62.36,739.72,True,True,0.844
trp_01043,psg_0573,rte_calais_dover,20260923,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_email_campaign,src_behavior_model_01,1,2,2,0,0,True,camper,13,False,167.7,34.05,201.75,True,False,0.877
trp_01044,psg_0574,rte_calais_dover,20240908,ctx_visiting_friends,prd_vehicle_crossing_basic,chn_travel_agency,src_behavior_model_01,1,5,1,4,0,True,bicycle,22,True,311.19,77.77,388.96,True,False,0.877
trp_01045,psg_0574,rte_jersey_poole,20260711,ctx_family_holiday,prd_family_cabin_package,chn_travel_agency,src_behavior_model_01,2,5,3,2,0,False,foot,47,True,594.21,76.32,670.53,True,True,0.855
trp_01046,psg_0574,rte_calais_dover,20251207,ctx_family_holiday,prd_family_cabin_package,chn_website,src_behavior_model_01,3,5,3,2,0,False,foot,64,True,399.46,92.4,491.86,True,True,0.977
trp_01047,psg_0575,rte_trelleborg_klaipeda,20260320,ctx_visiting_friends,prd_basic_seat,chn_website,src_behavior_model_01,1,1,1,0,0,False,foot,2,True,158.06,38.94,197.0,True,False,0.793
trp_01048,psg_0575,rte_dieppe_newhaven,20240822,ctx_business,prd_basic_seat,chn_travel_agency,src_behavior_model_01,2,2,2,0,0,False,foot,3,False,97.18,51.8,148.98,True,True,0.867
trp_01049,psg_0576,rte_dieppe_newhaven,20250422,ctx_visiting_friends,prd_flexible_combi_ticket,chn_search_engine,src_behavior_model_01,1,3,3,0,0,True,car,23,False,229.14,59.1,288.24,True,False,0.856
trp_01050,psg_0577,rte_calais_dover,20241222,ctx_weekend_getaway,prd_basic_seat,chn_social_media,src_behavior_model_01,1,1,1,0,0,False,foot,16,False,54.91,32.69,87.6,True,False,0.919
trp_01051,psg_0577,rte_calais_dover,20260915,ctx_weekend_getaway,prd_flexible_combi_ticket,chn_mobile_app,src_behavior_model_01,2,1,1,0,0,False,foot,33,False,69.57,36.2,105.77,True,True,0.862
trp_01052,psg_0577,rte_karlshamn_klaipeda,20250621,ctx_weekend_getaway,prd_mini_cruise_package,chn_website,src_behavior_model_01,3,3,3,0,0,False,foot,12,True,918.56,60.66,979.22,True,True,0.735
trp_01053,psg_0577,rte_jersey_poole,20250720,ctx_weekend_getaway,prd_standard_inside_cabin,chn_mobile_app,src_behavior_model_01,4,3,2,1,0,False,foot,24,True,327.83,58.93,386.76,True,True,0.826
trp_01054,psg_0577,rte_dunkirk_dover,20241222,ctx_weekend_getaway,prd_basic_seat,chn_social_media,src_behavior_model_01,5,3,3,0,0,False,foot,5,False,127.12,35.25,162.37,True,True,0.926
trp_01055,psg_0578,rte_rosslare_dunkirk,20260315,ctx_shopping,prd_family_cabin_package,chn_call_center,src_behavior_model_01,1,5,1,4,0,True,car,61,True,993.08,74.09,1067.17,True,False,0.847
trp_01056,psg_0579,rte_dunkirk_dover,20250525,ctx_event,prd_basic_seat,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,21,False,86.86,25.67,112.53,True,False,0.84
trp_01057,psg_0580,rte_jersey_poole,20250504,ctx_weekend_getaway,prd_pet_friendly_travel,chn_search_engine,src_behavior_model_01,1,2,2,0,0,False,foot,13,True,168.03,57.14,225.17,True,False,0.796
trp_01058,psg_0580,rte_amsterdam_newcastle,20251014,ctx_transport,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,2,2,2,0,0,False,foot,74,True,352.7,44.31,397.01,True,True,0.829
trp_01059,psg_0581,rte_dieppe_newhaven,20260605,ctx_business,prd_flexible_combi_ticket,chn_website,src_behavior_model_01,1,1,1,0,0,False,foot,10,False,67.96,42.34,110.3,True,False,0.886
trp_01060,psg_0582,rte_kapellskar_paldiski,20260419,ctx_event,prd_commodore_cabin,chn_call_center,src_behavior_model_01,1,1,1,0,0,True,motorcycle,102,True,216.14,77.96,294.1,True,False,0.8
trp_01061,psg_0583,rte_dieppe_newhaven,20250702,ctx_weekend_getaway,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,1,4,3,1,0,True,car,16,True,253.1,37.45,290.55,True,False,0.919
trp_01062,psg_0584,rte_kapellskar_paldiski,20261121,ctx_transport,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,1,3,3,0,0,True,car,22,True,626.2,41.88,668.08,True,False,0.784
trp_01063,psg_0584,rte_calais_dover,20250422,ctx_shopping,prd_vehicle_crossing_basic,chn_search_engine,src_behavior_model_01,2,1,1,0,0,True,car,48,True,85.85,34.63,120.48,True,True,0.911
trp_01064,psg_0584,rte_morocco_spain,20260515,ctx_family_holiday,prd_vehicle_crossing_basic,chn_website,src_behavior_model_01,3,1,1,0,0,True,van,33,True,157.02,40.84,197.86,True,True,0.82
trp_01065,psg_0585,rte_rosslare_dunkirk,20250113,ctx_shopping,prd_standard_inside_cabin,chn_travel_agency,src_behavior_model_01,1,3,1,2,0,True,camper,89,True,500.22,83.25,583.47,True,False,0.816
trp_01066,psg_0586,rte_amsterdam_newcastle,20250116,ctx_weekend_getaway,prd_standard_inside_cabin,chn_mobile_app,src_behavior_model_01,1,1,1,0,0,False,foot,6,True,183.08,36.23,219.31,True,False,0.785
trp_01067,psg_0587,rte_dieppe_newhaven,20260606,ctx_visiting_friends,prd_commodore_cabin,chn_returning_portal,src_behavior_model_01,1,2,2,0,0,False,foot,87,True,159.97,89.18,249.15,True,False,0.917
trp_01068,psg_0587,rte_amsterdam_newcastle,20250827,ctx_weekend_getaway,prd_sea_view_cabin,chn_website,src_behavior_model_01,2,2,2,0,0,True,van,51,True,411.18,101.26,512.44,True,True,0.921
